Date, Open, High, Low, Close
12/23/19,28024.62,28024.62,27830.08,27906.41
12/20/19,27834.55,27959.52,27740.66,27871.35
12/19/19,27908.78,27908.78,27675.24,27800.49
12/18/19,27946.74,27970.76,27775.98,27884.21
12/17/19,27630.69,27894.72,27563.44,27843.71
12/16/19,27530.5,27715.93,27473.32,27508.09
12/13/19,27494.51,27687.76,27405.26,27687.76
12/12/2019,26837.94,27048.98,26837.94,26994.14
12/11/2019,26410.09,26659.98,26364.43,26645.43
12/10/2019,26378.99,26527.09,26355.53,26436.62
12/9/2019,26513.97,26618.25,26432.27,26494.73
12/6/2019,26345.2,26520.08,26309.34,26498.37
12/5/2019,26300.51,26300.51,26134.06,26217.04
12/4/2019,26071.39,26191.79,25995.15,26062.56
12/3/2019,26315.97,26424.12,26063.02,26391.3
12/2/2019,26475.34,26511.55,26393.09,26444.72
11/29/19,26705.38,26705.38,26308.1,26346.49
11/28/19,26763.63,26991.8,26763.63,26893.73
11/27/19,26943.52,26974.28,26866.8,26954
11/26/19,27183.9,27227.87,26913.92,26913.92
11/25/19,26873.35,27114.22,26852.89,26993.04
11/22/19,26584.88,26690.17,26487.67,26595.08
11/21/19,26587.59,26587.59,26306.02,26466.88
11/20/19,26936.79,26962.17,26804.35,26889.61
11/19/19,26671.32,27093.8,26605.63,27093.8
11/18/19,26442.39,26702.16,26406.35,26681.09
11/15/19,26529.95,26544.65,26300.08,26326.66
11/14/19,26444.23,26605.96,26203.97,26323.69
11/13/19,26761.16,26761.16,26465.33,26571.46
11/12/2019,27064.26,27076.67,26794.61,27065.28
11/11/2019,27361.41,27361.41,26830.47,26926.55
11/8/2019,27894.56,27894.56,27582.29,27651.14
11/7/2019,27690.6,27900.8,27534.91,27847.23
11/6/2019,27636.33,27750.91,27547.77,27688.64
11/5/2019,27601.1,27733.07,27463.33,27683.4
11/4/2019,27299.88,27547.3,27299.46,27547.3
11/1/2019,26806.44,27102.42,26800.57,27100.76
10/31/19,26708.45,27009.5,26708.45,26906.72
10/30/19,26766.98,26809.53,26602.95,26667.71
10/29/19,27027.56,27027.56,26729.06,26786.76
10/28/19,26770.11,27005.68,26762.7,26891.26
10/25/19,26795.64,26795.64,26621.18,26667.39
10/24/19,26651.03,26810.43,26592.18,26797.95
10/23/19,26771.98,26818.99,26491.71,26566.73
10/22/19,26813.81,26844.29,26698.3,26786.2
10/21/19,26715.22,26818.44,26658.32,26725.68
10/18/19,26910.55,26985.08,26650.13,26719.58
10/17/19,26809.04,26956.82,26729.51,26848.49
10/16/19,26553.9,26698.56,26432.43,26664.28
10/15/19,26609.13,26609.13,26433.43,26503.93
10/14/19,26520.93,26636.93,26386.41,26521.85
10/11/2019,25986.82,26393.01,25976.07,26308.44
10/10/2019,25625.57,25809.58,25521.95,25707.93
10/9/2019,25736.88,25866.84,25656.66,25682.81
10/8/2019,25848.73,26180.03,25761.5,25893.4
10/4/2019,26169.51,26169.51,25612.49,25821.03
10/3/2019,25831.44,26192.87,25809.47,26110.31
10/2/2019,25901.47,26092.62,25778.22,26042.69
09/30/19,25844.71,26161.7,25786.29,26092.27
09/27/19,25977.98,26017.46,25840.66,25954.81
09/26/19,26075.15,26099.64,25917.58,26041.93
09/25/19,26162.71,26190.56,25917.68,25945.35
09/24/19,26300.21,26391.98,26207.27,26281
09/23/19,26463.62,26483.03,26186.01,26222.4
09/20/19,26532.88,26564.36,26410.41,26435.67
09/19/19,26820.73,26820.73,26372.09,26468.95
09/18/19,26838.43,26891.16,26730.63,26754.12
09/17/19,26942.96,26951.84,26694.37,26790.24
09/16/19,27212.89,27212.89,26976.3,27124.55
09/13/19,27154.51,27366.45,27074.54,27352.69
9/12/2019,27283.98,27283.98,26967.25,27087.63
9/11/2019,26790.64,27159.51,26705.63,27159.06
9/10/2019,26831.98,26870.77,26634.47,26683.68
9/9/2019,26743.36,26807.86,26609.65,26681.4
9/6/2019,26773.13,26790.79,26563.17,26690.76
